"D.sum"	"S.sum"	"Total"	"NrmD"	"NrmS"
"DLS.4"	27115	24578	51693	0.52453910587507	0.47546089412493
"DLS.5"	23132	21622	44754	0.516870000446887	0.483129999553113
"DLS.6"	26413	24237	50650	0.521480750246792	0.478519249753208
"DLS.7"	24632	23126	47758	0.515766991917584	0.484233008082416
"DLS.8"	29415	27723	57138	0.514806258531975	0.485193741468025
"DOK.1"	6448	5101	11549	0.55831673737986	0.44168326262014
"DOK.2"	31030	28239	59269	0.523545192259022	0.476454807740978
"DOK.3"	25015	22673	47688	0.524555443717497	0.475444556282503
"DOK.4"	12838	8947	21785	0.589304567362864	0.410695432637136
"DOK.5"	24939	22966	47905	0.520592839995825	0.479407160004175
"DOK.6"	26885	25326	52211	0.514929804064278	0.485070195935722
"DOK.7"	26222	24381	50603	0.51819062110942	0.48180937889058
"DOK.8"	22979	21915	44894	0.511850135875618	0.488149864124382
"DSC1.1"	9805	7537	17342	0.565390381732211	0.434609618267789
"DSC1.2"	28473	25885	54358	0.523805143677104	0.476194856322896
"DSC1.3"	37032	31564	68596	0.539856551402414	0.460143448597586
"DSC1.4"	25632	24615	50247	0.510120007164607	0.489879992835393
"DSC1.5"	14065	13296	27361	0.514052848945579	0.485947151054421
"DSC1.6"	35913	31191	67104	0.535184191702432	0.464815808297568
"DSC1.7"	26301	24931	51232	0.513370549656465	0.486629450343535
"DSC1.8"	24009	22607	46616	0.515037755277158	0.484962244722842
"DSC2.1"	6642	4410	11052	0.600977198697068	0.399022801302932
"DSC2.2"	28813	25943	54756	0.526207173643071	0.473792826356929
"DSC2.3"	25477	21752	47229	0.539435516314129	0.460564483685871
"DSC2.4"	26450	23826	50276	0.526095950354046	0.473904049645954
"DSC2.5"	6773	5883	12656	0.535161188369153	0.464838811630847
"DSC2.6"	19360	17487	36847	0.525415909029229	0.474584090970771
"DSC2.7"	30409	27984	58393	0.520764475193945	0.479235524806056
"DSC2.8"	23655	21290	44945	0.526309934364223	0.473690065635777
"EAH.2"	45378	36256	81634	0.555871328123086	0.444128671876914
"EGL.10"	38176	33609	71785	0.531810266768824	0.468189733231176
"EGL.7"	37565	32459	70024	0.536458928367417	0.463541071632583
"EIC.2"	20642	17892	38534	0.535682773654435	0.464317226345565
"ELI.10"	38281	31908	70189	0.545398851671914	0.454601148328086
"ELI.1"	36728	31835	68563	0.535682510975307	0.464317489024693
"ELM.2"	39002	33102	72104	0.54091312548541	0.45908687451459
"ELM.8"	38203	32257	70460	0.542194152710758	0.457805847289242
"Ele.1"	10584	9290	19874	0.532555097111804	0.467444902888196
"Ele.2"	36203	26746	62949	0.575116364040731	0.424883635959269
"Ele.3"	34300	28899	63199	0.542730106489027	0.457269893510973
"Ele.4"	32749	27529	60278	0.543299379541458	0.456700620458542
"Ele.5"	32776	28125	60901	0.538184923071871	0.461815076928129
"Ele.6"	32151	28277	60428	0.532054676639968	0.467945323360032
"Ele.7"	31201	27544	58745	0.53112605328113	0.46887394671887
"Ele.8"	32076	27616	59692	0.537358439991959	0.462641560008041
"FNR.1"	10560	7587	18147	0.581914366010911	0.418085633989089
"FNR.2"	26264	23805	50069	0.524556112564661	0.475443887435339
"FNR.3"	17289	15291	32580	0.530662983425414	0.469337016574586
"FNR.4"	18367	17249	35616	0.515695193171608	0.484304806828392
"FNR.6"	10206	9212	19418	0.525594808940159	0.474405191059841
"FNR.7"	24355	22758	47113	0.516948612909388	0.483051387090612
"FNR.8"	27819	25516	53335	0.521589950314053	0.478410049685947
"Fac.1"	34874	28932	63806	0.546563019151804	0.453436980848196
"Fac.2"	30859	26404	57263	0.538899463877198	0.461100536122802
"Fac.3"	25114	22629	47743	0.526024757556081	0.473975242443918
"Fac.4"	36364	27948	64312	0.565431023759174	0.434568976240826
"Fac.5"	29649	26843	56492	0.524835374920343	0.475164625079657
"Fac.6"	32796	755	33551	0.97749694494948	0.0225030550505201
"Fac.7"	29244	4134	33378	0.876145964407694	0.123854035592306
"Fls1.1.2"	35746	29624	65370	0.546825761052471	0.453174238947529
"Fls1.1"	35290	29791	65081	0.542247353298198	0.457752646701802
"Fls1.2"	29415	24684	54099	0.543725392336272	0.456274607663728
"Fls1.3"	31071	26688	57759	0.537942138887446	0.462057861112554
"Fls1.4"	36493	28421	64914	0.562174569430323	0.437825430569677
"Fls1.5"	36453	30124	66577	0.547531429773045	0.452468570226955
"Fls1.6"	36337	30808	67145	0.541172090252439	0.458827909747561
"Fls2.1"	31164	27619	58783	0.530153275606893	0.469846724393107
"Fls2.2"	31164	26767	57931	0.537950320208524	0.462049679791476
"Fls2.3"	9437	8902	18339	0.514586400567097	0.485413599432903
"Fls2.4"	29827	25427	55254	0.539816121909726	0.460183878090274
"Fls2.5"	29435	25673	55108	0.534132975248603	0.465867024751397
"Fls2.6"	30951	26888	57839	0.53512335967081	0.46487664032919
"Fls2.7"	33587	28895	62482	0.537546813482283	0.462453186517717
"Fls2.8"	30312	26555	56867	0.533033217859215	0.466966782140785
"Fon18"	34719	701	35420	0.980208921513269	0.0197910784867307
"Fon1"	33983	1370	35353	0.961247984612338	0.0387520153876616
"Fon2"	34898	835	35733	0.976632244703775	0.0233677552962248
"Fon3"	33824	1340	35164	0.961892844955068	0.0381071550449323
"Foz15"	35552	4133	39685	0.895854856998866	0.104145143001134
"Foz1"	32935	483	33418	0.985546711353163	0.014453288646837
"Foz3"	23052	3065	26117	0.882643488915266	0.117356511084734
"Foz8"	35176	1886	37062	0.949112298310938	0.0508877016890616
"Fue.1"	31521	27198	58719	0.536810912992387	0.463189087007613
"Fue.2"	25630	20430	46060	0.556448111159357	0.443551888840643
"Fue.3"	24594	18735	43329	0.567610607214568	0.432389392785432
"Fue.4"	13971	12571	26542	0.526373295154849	0.473626704845151
"Fue.5"	26984	22445	49429	0.545914341783164	0.454085658216836
"Fue.6"	25466	21153	46619	0.54625796349128	0.45374203650872
"Fue.7"	25105	19826	44931	0.558745632191583	0.441254367808417
"Fue.8"	21486	18409	39895	0.538563729790701	0.461436270209299
"G1.A.X.1.R3"	16061	11226	27287	0.588595301792062	0.411404698207938
"G1.A.X.2.R3"	38240	8397	46637	0.819949825246049	0.180050174753951
"G1.B.2.R4"	40514	31414	71928	0.563257702146591	0.436742297853409
"G1.D.X.1.R2"	33947	30364	64311	0.527856820761612	0.472143179238388
"G1.D.X.1.R3"	32933	28947	61880	0.532207498383969	0.467792501616031
"G1.D.X.2.R3"	18502	5456	23958	0.772268135904499	0.2277318640955
"G1.F.1.R1"	11323	10948	22271	0.50841902025055	0.49158097974945
"G1.F.1.R4"	41509	34119	75628	0.548857565980854	0.451142434019146
"G2.A.1.R2"	15921	6352	22273	0.714811655367485	0.285188344632515
"G2.A.1.R4"	36560	5620	42180	0.866761498340446	0.133238501659554
"G2.E.1.R3"	29113	26893	56006	0.519819305074456	0.480180694925544
"GND.1"	8336	6016	14352	0.58082497212932	0.41917502787068
"GND.2"	25590	21426	47016	0.544282797345584	0.455717202654416
"GND.3"	6687	5317	12004	0.557064311896035	0.442935688103965
"GND.6"	23058	18505	41563	0.55477227341626	0.44522772658374
"GND.7"	24254	22390	46644	0.519981133693508	0.480018866306492
"GND.8"	25118	22937	48055	0.522692747893039	0.477307252106961
"GRM.6"	40795	32426	73221	0.557148905368678	0.442851094631322
"GRM.8"	39214	33710	72924	0.537737918929296	0.462262081070704
"GSN.1"	28879	25246	54125	0.533561200923788	0.466438799076212
"GSN.2"	35113	30749	65862	0.533129877622909	0.466870122377091
"GSN.3"	6931	6392	13323	0.520228176837049	0.479771823162951
"GSN.4"	23298	21849	45147	0.516047577912154	0.483952422087846
"GSN.5"	21014	19998	41012	0.512386618550668	0.487613381449332
"GSN.6"	27918	26548	54466	0.51257665332501	0.48742334667499
"GSN.7"	26356	25028	51384	0.512922310446832	0.487077689553168
"GUL1.2"	38326	32863	71189	0.53836969194679	0.46163030805321
"GUL1.8"	34648	30197	64845	0.534320302259234	0.465679697740766
"GUL2.8"	38938	33368	72306	0.538516858905208	0.461483141094792
"GUL3.1"	45202	32856	78058	0.579082220912655	0.420917779087345
"GUL3.8"	37660	31919	69579	0.541255263800859	0.458744736199141
"GWW.10"	37154	32363	69517	0.534459197030942	0.465540802969058
"GWW.2"	39591	32517	72108	0.549051422865701	0.450948577134299
"Gal6.2"	32301	1975	34276	0.942379507527133	0.0576204924728673
"Gal6"	33060	340	33400	0.989820359281437	0.0101796407185629
"Gal7"	35016	646	35662	0.981885480343222	0.0181145196567775
"Gaz.2"	35846	831	36677	0.977342748861684	0.0226572511383156
"Gaz.3"	32251	540	32791	0.983532066725626	0.0164679332743741
"Gaz.4"	31015	329	31344	0.989503573251659	0.010496426748341
"Gaz.5"	32512	289	32801	0.991189293009359	0.00881070699064053
"Gaz.7"	32399	441	32840	0.986571254567601	0.0134287454323995
"Gaz.8"	31388	306	31694	0.990345175743043	0.00965482425695715
"Gaz.9"	32313	259	32572	0.992048385116051	0.0079516148839494
"Gaz1"	21575	316	21891	0.985564843999817	0.0144351560001827
"Gaz6"	16786	148	16934	0.991260186606826	0.0087398133931735
"Gr1.4"	34199	699	34898	0.979970198865264	0.0200298011347355
"Gr1.5"	28998	995	29993	0.966825592638282	0.0331744073617177
"Gr2.6"	32897	463	33360	0.986121103117506	0.013878896882494
"Gr3.4"	8782	3031	11813	0.74341826800982	0.25658173199018
"Gr3.6"	35171	1853	37024	0.949951382886776	0.0500486171132239
"Gr6.3"	34175	2194	36369	0.93967389810003	0.0603261018999698
"Gr6.4"	34941	913	35854	0.974535616667596	0.0254643833324036
"Gu3.5"	34222	738	34960	0.978890160183066	0.0211098398169336
"Gu4.5"	33097	551	33648	0.983624583927722	0.0163754160722777
"Gu5.1"	24669	945	25614	0.963106113843992	0.0368938861560084
"HLS.1"	29829	26227	56056	0.532128585700014	0.467871414299986
"HLS.5"	7898	5532	13430	0.588086373790022	0.411913626209978
"HLS.6"	28394	24681	53075	0.53497880357984	0.46502119642016
"HLS.8"	31457	28769	60226	0.522315943280311	0.477684056719689
"HOB.2"	33379	28464	61843	0.539737722943583	0.460262277056417
"HOB.3"	41557	34067	75624	0.549521315984344	0.450478684015656
"HOB.8"	29565	27366	56931	0.519312852400274	0.480687147599726
"HOS.10"	35562	30807	66369	0.535822447226868	0.464177552773132
"HOS.2"	37289	32344	69633	0.535507589792196	0.464492410207804
"HPN.3.2"	11755	9859	21614	0.543860460812436	0.456139539187564
"HPN.3"	10851	9516	20367	0.532773604359994	0.467226395640006
"HPN.4"	22480	19489	41969	0.535633443732279	0.464366556267721
"HPN.5"	20588	17004	37592	0.547669716961056	0.452330283038944
"HPN.6"	17534	15066	32600	0.537852760736196	0.462147239263804
"HPN.8"	37306	31900	69206	0.539057307169899	0.460942692830101
"HPS.1"	10488	10396	20884	0.502202643171806	0.497797356828194
"HPS.2"	35838	31750	67588	0.530242054802628	0.469757945197372
"HPS.3"	35855	31531	67386	0.532083815629359	0.467916184370641
"HPS.4"	38694	30291	68985	0.560904544466188	0.439095455533812
"HPS.5"	36040	31547	67587	0.533238640566973	0.466761359433027
"HPS.6"	36272	31423	67695	0.5358150528104	0.4641849471896
"HPS.7"	36595	32609	69204	0.528798913357609	0.471201086642391
"HPS.8"	29734	25611	55345	0.537248170566447	0.462751829433553
"Isk.P2"	37177	30603	67780	0.54849513130717	0.45150486869283
"Isk.P4"	35991	4941	40932	0.879287598944591	0.120712401055409
"Isk.P6"	35826	470	36296	0.987050914701345	0.0129490852986555
"Isk.P7"	39064	18071	57135	0.683714010676468	0.316285989323532
"Isk.P8"	36324	1313	37637	0.965114116427983	0.0348858835720169
"J3.3"	33683	743	34426	0.97841747516412	0.0215825248358799
"J3.6"	13431	2475	15906	0.844398340248963	0.155601659751037
"J4.2"	33186	3505	36691	0.904472486440817	0.0955275135591835
"J4.3"	36671	2557	39228	0.934816967472214	0.0651830325277863
"J6.5"	35257	2190	37447	0.941517344513579	0.0584826554864208
"JIN.4"	40509	33231	73740	0.549349064279902	0.450650935720098
"JIN.6"	37674	32716	70390	0.535218070748686	0.464781929251314
"Jer11"	32837	570	33407	0.982937707666058	0.017062292333942
"Jer1"	34659	3662	38321	0.904438819446257	0.0955611805537434
"Jer3"	32820	745	33565	0.977804260390287	0.0221957396097125
"Jer6"	31336	891	32227	0.97235237533745	0.02764762466255
"KAH.3"	36805	31952	68757	0.535290952193958	0.464709047806042
"KB.F.1.R2"	39563	16640	56203	0.703930395174635	0.296069604825365
"KEI.1"	37686	33137	70823	0.532115273286927	0.467884726713073
"KEI.5"	38348	32311	70659	0.542719257277912	0.457280742722088
"KJP.2"	44035	34901	78936	0.557856998074389	0.442143001925611
"KJP.3"	34706	30363	65069	0.533372266363399	0.466627733636601
"KJP.7"	37253	31331	68584	0.543173334888604	0.456826665111396
"Kah.1"	34182	851	35033	0.97570861758913	0.0242913824108698
"Kah.2"	32834	738	33572	0.978017395448588	0.0219826045514119
"Kah.3"	32714	380	33094	0.988517556052457	0.0114824439475434
"Kah.3x10b"	15109	5232	20341	0.742785507103879	0.257214492896121
"Kah.4"	32435	1839	34274	0.946344167590593	0.0536558324094065
"Kah.5"	31939	439	32378	0.986441410834517	0.0135585891654827
"Kah.6"	35475	1190	36665	0.967543979271785	0.0324560207282149
"Koz.2"	34055	548	34603	0.98416322284195	0.0158367771580499
"Koz.3"	31977	1261	33238	0.962061495878212	0.0379385041217883
"Koz.4"	32702	8976	41678	0.784634579394405	0.215365420605595
"Koz.4x1f"	45887	16323	62210	0.737614531425816	0.262385468574184
"L1A.C.2.R1"	36466	1791	38257	0.953185038032256	0.0468149619677445
"L1A1.B.1.R1"	32405	28901	61306	0.528577953218282	0.471422046781718
"LAL.4"	30996	28006	59002	0.525338124131385	0.474661875868615
"LAL5.2out"	45581	19971	65552	0.695341103246278	0.304658896753722
"LCL.1"	39377	32573	71950	0.547282835302293	0.452717164697707
"LCL.2"	37270	32030	69300	0.537806637806638	0.462193362193362
"LCL.3"	39312	33620	72932	0.539022651236769	0.460977348763231
"LCL.4"	35816	31305	67121	0.533603492200653	0.466396507799347
"LCL.5"	40351	31216	71567	0.5638213142929	0.4361786857071
"LCL.6"	35610	31142	66752	0.533467162032598	0.466532837967402
"LCL.8"	36090	31302	67392	0.535523504273504	0.464476495726496
"Leo1.1"	24839	20304	45143	0.550229271426356	0.449770728573644
"Leo1.2"	33476	26811	60287	0.555277257120109	0.444722742879891
"Leo1.3"	31451	24691	56142	0.560204481493356	0.439795518506644
"Leo1.4"	31375	26005	57380	0.546793307772743	0.453206692227257
"Leo1.5"	31848	26225	58073	0.548413204070739	0.451586795929261
"Leo1.6"	31195	26404	57599	0.541589263702495	0.458410736297505
"Leo1.7"	32405	26934	59339	0.546099529820186	0.453900470179814
"Leo1.8"	30085	25947	56032	0.536925328383781	0.463074671616219
"Leo2.1"	31392	27316	58708	0.534714178646862	0.465285821353138
"Leo2.2"	30057	25343	55400	0.542545126353791	0.457454873646209
"Leo2.3"	9013	7438	16451	0.547869430429761	0.452130569570239
"Leo2.4"	31554	26595	58149	0.542640458133416	0.457359541866584
"Leo2.5"	30700	26240	56940	0.539164032314717	0.460835967685283
"Leo2.6"	29517	25899	55416	0.532644001732352	0.467355998267648
"Leo2.7"	29890	25393	55283	0.540672539478682	0.459327460521318
"Leo2.8"	33227	28424	61651	0.538953139446238	0.461046860553762
"Leo3.1"	33086	26705	59791	0.55336087371009	0.44663912628991
"Leo3.2"	29436	24818	54254	0.542559073985328	0.457440926014672
"Leo3.3"	22174	17939	40113	0.552788372846708	0.447211627153292
"Leo3.4"	30811	25871	56682	0.54357644402103	0.45642355597897
"Leo3.5"	36007	27239	63246	0.569316636625241	0.430683363374759
"Leo3.6"	29711	25256	54967	0.540524314588753	0.459475685411247
"Leo3.7"	28706	25371	54077	0.530835660262219	0.469164339737781
"Leo3.8"	28481	25374	53855	0.528845975304057	0.471154024695943
"Leo4.1.2"	11088	8759	19847	0.558673854990679	0.441326145009321
"Leo4.1"	7819	7466	15285	0.511547268563952	0.488452731436048
"Leo4.2"	30166	25348	55514	0.543394459055373	0.456605540944627
"Leo4.3"	29163	24427	53590	0.544187348385893	0.455812651614107
"Leo4.4"	11403	9744	21147	0.53922542204568	0.46077457795432
"Leo4.5"	31946	27545	59491	0.536988788220067	0.463011211779933
"Leo4.6"	34361	26862	61223	0.561243323587541	0.438756676412459
"Leo4.7"	30560	25397	55957	0.546133638329432	0.453866361670568
"Leo4.8"	31969	574	32543	0.98236179823618	0.0176382017638202
"Lph1.1"	12522	11289	23811	0.525891394733527	0.474108605266473
"Lph1.2"	31194	26603	57797	0.539716594286901	0.460283405713099
"Lph1.3"	30318	25575	55893	0.54242928452579	0.45757071547421
"Lph1.4"	30446	26410	56856	0.535493175742226	0.464506824257774
"Lph1.5"	29904	26455	56359	0.530598484714065	0.469401515285935
"Lph1.6"	31221	26863	58084	0.537514633978376	0.462485366021624
"Lph1.7"	30894	26758	57652	0.535870394782488	0.464129605217512
"Lph1.8"	26967	24498	51465	0.52398717575051	0.47601282424949
"Lpn1.1"	9384	7296	16680	0.562589928057554	0.437410071942446
"Lpn1.2"	29954	25487	55441	0.540286069876085	0.459713930123916
"Lpn1.3"	29104	24716	53820	0.540765514678558	0.459234485321442
"Lpn1.4"	29214	25082	54296	0.538050685133343	0.461949314866657
"Lpn1.5"	30991	26534	57525	0.538739678400695	0.461260321599305
"Lpn1.6"	33333	28480	61813	0.539255496416611	0.460744503583389
"Lpn1.7"	29623	25129	54752	0.54103959672706	0.45896040327294
"Lpn1.8"	28877	25944	54821	0.526750697725324	0.473249302274676
"Lpn2.1"	12334	9480	21814	0.565416704868433	0.434583295131567
"Lpn2.2"	29973	25295	55268	0.542321053774336	0.457678946225664
"Lpn2.3"	28816	24561	53377	0.539857991269648	0.460142008730352
"Lpn2.4"	28533	24523	53056	0.537790259348613	0.462209740651387
"Lpn2.5"	31055	27522	58577	0.530156887515578	0.469843112484422
"Lpn2.6"	29643	26171	55814	0.531103307413911	0.46889669258609
"Lpn2.7"	28352	24737	53089	0.534046600990789	0.465953399009211
"Lpn2.8"	25619	23389	49008	0.522751387528567	0.477248612471433
"Lpn3.1"	10560	9085	19645	0.537541359124459	0.462458640875541
"Lpn3.2.2"	38622	31833	70455	0.548179689163296	0.451820310836704
"Lpn3.2"	36773	30744	67517	0.544648014574107	0.455351985425893
"Lpn3.3"	22649	18137	40786	0.55531309763154	0.44468690236846
"Lpn3.4.2"	36345	30251	66596	0.545753498708631	0.454246501291369
"Lpn3.4"	34904	29462	64366	0.542273871298512	0.457726128701488
"Lpn3.5"	23791	20747	44538	0.534173065696708	0.465826934303292
"Lpn3.6"	23940	20497	44437	0.538740238990031	0.461259761009969
"Lpn3.7"	22764	19653	42417	0.536671617511847	0.463328382488153
"Lpn3.8"	17503	15252	32755	0.534361166234163	0.465638833765837
"Lps.1"	39092	32793	71885	0.543813034708215	0.456186965291785
"Lps.2"	30739	27787	58526	0.525219560537197	0.474780439462803
"Lps.4"	25028	22317	47345	0.528630267187665	0.471369732812335
"Lps.6"	19056	17387	36443	0.522898773426996	0.477101226573004
"Lps.7"	27467	24724	52191	0.526278477132073	0.473721522867927
"Lps.8"	33361	29157	62518	0.533622316772769	0.466377683227231
"Luc12"	35986	1693	37679	0.955067809655246	0.0449321903447544
"Luc1"	42132	7471	49603	0.849384109832067	0.150615890167933
"Luc21.2"	38011	3793	41804	0.909267055784135	0.0907329442158645
"Luc21"	38049	428	38477	0.988876471658393	0.0111235283416067
"Luc3.2"	38003	2671	40674	0.934331513989281	0.0656684860107194
"Luc3"	38972	468	39440	0.988133874239351	0.0118661257606491
"Luc9.2"	39319	2246	41565	0.945964152532178	0.0540358474678215
"Luc9"	39568	461	40029	0.988483349571561	0.0115166504284394
"MAG.1"	34752	30413	65165	0.533292411570628	0.466707588429372
"MAG.2"	38522	32760	71282	0.540416935551752	0.459583064448248
"MAG.3"	35144	32363	67507	0.520597863925223	0.479402136074777
"MAG.4"	34734	31710	66444	0.52275600505689	0.47724399494311
"MAG.5"	35194	31048	66242	0.531294344977507	0.468705655022493
"MAG.6"	36887	28846	65733	0.561164103266244	0.438835896733756
"MAG.7"	34557	30721	65278	0.529382027635651	0.470617972364349
"MAG.8"	33950	29973	63923	0.531107738998483	0.468892261001517
"MDB.7o"	18141	17133	35274	0.514288144242218	0.485711855757782
"MEL.1"	35137	15112	50249	0.69925769667058	0.300742303329419
"MEL.2"	41678	34485	76163	0.547221091606161	0.45277890839384
"MEL.8"	37072	32056	69128	0.536280523087606	0.463719476912394
"MEN.2029"	36473	11982	48455	0.752719017645238	0.247280982354762
"MRY.4"	38026	31191	69217	0.549373708770967	0.450626291229033
"MRY.8"	5058	5080	10138	0.498914973367528	0.501085026632472
"MUR2.31"	32219	502	32721	0.984658170593808	0.0153418294061917
"Mar.04"	31334	27057	58391	0.536623794762892	0.463376205237108
"Mar.05"	30102	26610	56712	0.530787134997884	0.469212865002116
"Mar.06"	31151	28126	59277	0.525515798707762	0.474484201292238
"Mar.07"	29061	26705	55766	0.52112398235484	0.47887601764516
"Mar.1"	26082	21841	47923	0.544248064603635	0.455751935396365
"Mar.2"	39073	31753	70826	0.55167593821478	0.44832406178522
"Mar.3"	27928	24384	52312	0.533873680990977	0.466126319009023
"Mar.4"	31122	25877	56999	0.546009579115423	0.453990420884577
"Mar.5"	28783	25432	54215	0.530904731162962	0.469095268837038
"Mar.6"	30163	26979	57142	0.527860417906269	0.472139582093731
"Mar.7"	29484	26171	55655	0.529763722935945	0.470236277064055
"Mde.1"	30041	26534	56575	0.530994255413168	0.469005744586832
"Mde.2"	24510	21714	46224	0.530244029075805	0.469755970924195
"Mde.3"	5572	5007	10579	0.526703847244541	0.473296152755459
"Mde.4"	11735	10440	22175	0.529199549041714	0.470800450958286
"Mde.5"	31320	28400	59720	0.524447421299397	0.475552578700603
"Mde.6"	29680	26760	56440	0.52586817859674	0.47413182140326
"Mde.7"	27417	25713	53130	0.516036137775268	0.483963862224732
"Mde.8"	29946	26936	56882	0.526458282057593	0.473541717942407
"Men2029"	31033	23502	54535	0.569047400751811	0.430952599248189
"Men2"	35428	28021	63449	0.558369714258696	0.441630285741304
"Mig1"	38297	473	38770	0.987799845241166	0.0122001547588341
"Mir17"	40689	2439	43128	0.943447412353923	0.0565525876460768
"Mir1"	39483	2710	42193	0.935771336477615	0.0642286635223852
"Mon11"	38645	578	39223	0.98526374831094	0.01473625168906
"Mon17"	38623	578	39201	0.985255478176577	0.0147445218234229
"Mon1"	21566	218	21784	0.98999265515975	0.0100073448402497
"Mon3"	38834	466	39300	0.988142493638677	0.0118575063613232
"Mon4"	40679	500	41179	0.987857888729692	0.0121421112703077
"Mur1"	39677	2291	41968	0.945410789172703	0.054589210827297
"Mur3"	12492	2616	15108	0.826846703733122	0.173153296266878
"Mur6"	41477	3492	44969	0.922346505370366	0.0776534946296338
"NAR.2"	35753	31433	67186	0.532149554966809	0.467850445033191
"NAR.7"	41860	34077	75937	0.551246427960019	0.448753572039981
"NLD.5"	41907	34713	76620	0.546945967110415	0.453054032889585
"NRD.1"	47170	32653	79823	0.590932438019117	0.409067561980883
"ORA.1.1"	38125	30981	69106	0.551688710097531	0.448311289902469
"ORA.1"	36919	30869	67788	0.544624417300997	0.455375582699003
"OSB.1"	39336	32918	72254	0.544412766075235	0.455587233924765
"PRI.1"	37330	31954	69284	0.53879683621038	0.46120316378962
"PRI.2"	14058	13345	27403	0.513009524504616	0.486990475495384
"PRI.8"	34932	30158	65090	0.536672299892457	0.463327700107543
"PYR1.1"	33809	30244	64053	0.527828517009352	0.472171482990648
"PYR1.2"	36083	31261	67344	0.535801259206462	0.464198740793538
"PYR1.3"	33550	30272	63822	0.525680799724233	0.474319200275767
"PYR1.4"	33878	30436	64314	0.52675933700283	0.47324066299717
"PYR1.5"	34598	30528	65126	0.531247120965513	0.468752879034487
"PYR1.6"	35108	28006	63114	0.556263269639066	0.443736730360934
"PYR1.7"	26710	24824	51534	0.518298598983196	0.481701401016804
"PYR1.8"	34338	31002	65340	0.525528007346189	0.474471992653811
"PYR2.1"	12353	9796	22149	0.557722696284257	0.442277303715743
"PYR2.2"	16942	14139	31081	0.545091856761366	0.454908143238635
"PYR2.3"	34501	30536	65037	0.530482648338638	0.469517351661362
"PYR2.4"	21221	19651	40872	0.519206302603249	0.480793697396751
"PYR2.5"	35846	31212	67058	0.534552178710967	0.465447821289033
"PYR2.6"	19247	2066	21313	0.903063857739408	0.0969361422605921
"PYR2.7"	37114	31824	68938	0.538367808755694	0.461632191244306
"PYR2.8"	35710	30873	66583	0.536323085472268	0.463676914527732
"Pal1"	41226	3101	44327	0.930042637670043	0.0699573623299569
"Pal3"	38356	1257	39613	0.968267992830636	0.0317320071693636
"Pal4"	36729	30545	67274	0.545961292624194	0.454038707375806
"Pal6"	37437	31108	68545	0.546166751768911	0.453833248231089
"Pal8"	36309	30672	66981	0.542079097057374	0.457920902942625
"Pat.1"	12630	11301	23931	0.527767331076846	0.472232668923154
"Pat.4"	13498	12572	26070	0.517759877253548	0.482240122746452
"Pat.5"	38771	31457	70228	0.552073247137894	0.447926752862106
"Pat.6"	33217	5242	38459	0.863699004134273	0.136300995865727
"Pat.8"	10713	9013	19726	0.543090337625469	0.456909662374531
"Pdr.1"	22858	21446	44304	0.515935355724088	0.484064644275912
"Pdr.2"	25388	21539	46927	0.541010505679033	0.458989494320967
"Pdr.3.2"	27369	23692	51061	0.536005953663266	0.463994046336734
"Pdr.3"	27747	24515	52262	0.530921128161953	0.469078871838047
"Pdr.4"	14647	12431	27078	0.540918827092104	0.459081172907896
"Pdr.5"	35102	30513	65615	0.534969138154385	0.465030861845615
"Pdr.6"	24185	20948	45133	0.535860678439279	0.464139321560721
"Pdr.7"	22330	19811	42141	0.529887757765596	0.470112242234404
"Pdr.8"	25059	19872	44931	0.557721840154904	0.442278159845096
"Per10"	39870	1903	41773	0.954444258252939	0.0455557417470615
"Per15"	40963	11158	52121	0.785921221772414	0.214078778227586
"Per1"	39335	1415	40750	0.965276073619632	0.0347239263803681
"Per2"	36982	3012	39994	0.924688703305496	0.0753112966945042
"Per3"	33863	697	34560	0.979832175925926	0.0201678240740741
"Pob1"	40573	25824	66397	0.611066765064687	0.388933234935313
"Pob2"	36655	744	37399	0.980106419957753	0.0198935800422471
"Pob3"	37277	3476	40753	0.914705665840552	0.0852943341594484
"QUO.1"	37877	31810	69687	0.543530357168482	0.456469642831518
"QUO.3"	39027	32621	71648	0.544704667262171	0.455295332737829
"RED.10"	44891	34606	79497	0.56468797564688	0.43531202435312
"RED.1"	43111	34885	77996	0.552733473511462	0.447266526488538
"RON2.R1"	16676	13683	30359	0.549293454988636	0.450706545011364
"RUP.1"	36122	31195	67317	0.536595510792222	0.463404489207778
"RWR.10"	36392	31802	68194	0.533653987154295	0.466346012845705
"RWR.8"	35392	30883	66275	0.534017351942663	0.465982648057337
"Rea1"	35584	950	36534	0.973996824875458	0.0260031751245415
"Rei.1"	30968	27794	58762	0.527007249583064	0.472992750416936
"Rei.2"	31849	28563	60412	0.52719658346024	0.47280341653976
"Rei.3"	28704	25178	53882	0.53271964663524	0.46728035336476
"Rei.4"	13167	11959	25126	0.524038844225105	0.475961155774895
"Rei.5"	21443	18890	40333	0.531649021892743	0.468350978107257
"Rei.6"	26273	22481	48754	0.538889116790417	0.461110883209583
"Rei.7"	23056	19603	42659	0.540472116083359	0.459527883916641
"Rei.8"	22099	18904	41003	0.538960563861181	0.461039436138819
"Rei7"	37106	1982	39088	0.949293900941465	0.0507060990585346
"Rod1"	38244	1479	39723	0.962767162601012	0.037232837398988
"Roj.1"	27686	23218	50904	0.543886531510294	0.456113468489706
"Roj.2"	30733	28632	59365	0.517695611892529	0.482304388107471
